,text,like,retweet,id,user,created_at
1511,"NTT復権へ再編に活路　ドコモとコム統合も
https://t.co/IDfuWvsudK",67,47,1310981893031043072,nikkei,Tue Sep 29 16:36:54 +0000 2020
1512,"クウェート首長が死去　91歳、カタール・サウジ仲裁奔走
https://t.co/zkef7Mu1Qn",152,104,1310956966282485760,nikkei,Tue Sep 29 14:57:51 +0000 2020
1513,"NYダウ小反落で始まる　米大統領選の討論会見極め
https://t.co/wI1gxM7Utz",40,13,1310951961605406721,nikkei,Tue Sep 29 14:37:58 +0000 2020
1514,"事務の効率化で生じる支店の空きスペースを、従業員が自宅近くで働けるサテライトオフィスに。みずほ銀行とみずほ信託銀行、みずほ証券の本社勤務の25%にあたる1.2万人を、リモートワーク前提の働き方に改めます。
https://t.co/QMt0OOhYxk",126,57,1310918415910080512,nikkei,Tue Sep 29 12:24:40 +0000 2020
1515,"米大統領選、初の直接対決　TV討論会で「資質」応酬へ
https://t.co/iIpYFHfISu",54,20,1310914696136908800,nikkei,Tue Sep 29 12:09:53 +0000 2020
1516,"「緊急投与は35万人に達した」「ごく少数の人で発熱や頭痛などが起こるが自然に回復する」。中国が開発中で、臨床試験（治験）段階の新型コロナワクチンを大規模投与しています。
https://t.co/ONGw8DYd4t",52,38,1310911712871231488,nikkei,Tue Sep 29 11:58:02 +0000 2020
1517,"第一勧業と富士、日本興業の3銀行が統合し、日本初の金融持ち株会社「みずほHD」が発足して20年。三菱UFJや三井住友に比べノンバンク分野の弱さが収益力の課題になっています。

みずほ、見果てぬ夢の「世界五指」　非銀行成長見劣り… https://t.co/6FQyjN3212",191,67,1310905952418365445,nikkei,Tue Sep 29 11:35:09 +0000 2020
1518,"東京五輪選手村、競技後すぐ退去　コロナ対策で検討
https://t.co/wMnZhGvA83",85,27,1310900354712657921,nikkei,Tue Sep 29 11:12:54 +0000 2020
1519,"家賃や人件費を抑えられる宅配業態で、コロナ下で縮小する外食市場の収益モデルを模索。「ロイヤルホスト」「てんや」のロイヤルHDや、吉野家HDが宅配事業に参入します。
https://t.co/DIGcmMTJHr",168,75,1310899972397821954,nikkei,Tue Sep 29 11:11:23 +0000 2020
1520,"QUICK・ミンカブ業務提携　金融機関向けサービス開発
https://t.co/NlDuw27kqY",50,23,1310893535462211584,nikkei,Tue Sep 29 10:45:48 +0000 2020
1521,"AIアナが読むニュース　夕方の4本
https://t.co/0MDQYoaO2S",11,5,1310893534359089152,nikkei,Tue Sep 29 10:45:48 +0000 2020
1522,"［社説］「新常態」まで調整が続く地価
https://t.co/hBosCLd6Pm",24,14,1310891805047574528,nikkei,Tue Sep 29 10:38:56 +0000 2020
1523,"［社説］NTTはグループ再編で飛躍できるか
https://t.co/5DFdLuZcoD",80,23,1310890283404419072,nikkei,Tue Sep 29 10:32:53 +0000 2020
1524,"「新型コロナ感染拡大以降、（手作業での）かご消毒のために人を一日中配置しなければならなかった」イオンリテール。紫外線を使って60個を約12分で自動除菌できるロボットを試験導入します。
#新型コロナ #COVID19
https://t.co/8eAgI9iwlF",168,73,1310885397342367745,nikkei,Tue Sep 29 10:13:28 +0000 2020
1525,"新型コロナウイルス感染者を陽性と判断する「感度」は唾液によるPCR検査も、鼻の奥の粘膜を採る「鼻咽頭ぬぐい液」法と同じ約90%、陰性を正しく判断する「特異度」も99%。北海道大学病院が検査精度を調査しました。
#新型コロナ… https://t.co/eUHDXTeoRR",128,72,1310880021595262977,nikkei,Tue Sep 29 09:52:06 +0000 2020
1526,"「高すぎる」との批判がある銀行間の送金手数料。送金額が少額になるほど安くする料金体系を2021年夏にも導入し、個人客や法人が支払う振込手数料も現状より安くなりそうです。#日経イブニングスクープ

振込手数料を値下げへ　銀行間送… https://t.co/lkrA3RNfbf",338,184,1310874481053675522,nikkei,Tue Sep 29 09:30:05 +0000 2020
1527,"振込手数料を値下げへ　銀行間送金、少額ほど安く
https://t.co/PQQexVdSg3",334,134,1310869130883424256,nikkei,Tue Sep 29 09:08:50 +0000 2020
1528,"ミタル、石炭使わず製鉄　5兆円投じ天然ガスや水素活用
https://t.co/HAzeDNlMz5",127,51,1310868155116314624,nikkei,Tue Sep 29 09:04:57 +0000 2020
1529,"NTT株売りに映る市場の不安　世界戦略を疑問視
https://t.co/gLcK2FSzQm",61,24,1310855813095809024,nikkei,Tue Sep 29 08:15:55 +0000 2020
1530,"基準地価、3年ぶりの下落　コロナで訪日客減打撃
https://t.co/aR77U8vrVn",112,49,1310855036981846016,nikkei,Tue Sep 29 08:12:49 +0000 2020
1531,"NTT、ドコモ完全子会社化を発表　「携帯値下げも検討」
https://t.co/bnTFrSsiFE",159,62,1310844358338412549,nikkei,Tue Sep 29 07:30:23 +0000 2020
1532,"ドコモ社長に井伊基之副社長　4年半ぶり交代へ
https://t.co/9LAMlNYt6j",50,21,1310844226918252544,nikkei,Tue Sep 29 07:29:52 +0000 2020
1533,"NTTが上場子会社NTTドコモを完全子会社化すると正式発表しました。公開買い付けで他の株主から3割強の株式を取得し、買収総額は約4兆2500億円と国内企業へのTOBで過去最大に。両社長の記者会見を詳報します。
https://t.co/18TZo9j7kF",181,97,1310842496981835776,nikkei,Tue Sep 29 07:23:00 +0000 2020
1534,"NTTドコモ完全子会社化　通信株安が示す「影」
https://t.co/laBtRF6N7u",85,35,1310838201414606849,nikkei,Tue Sep 29 07:05:56 +0000 2020
1535,"NTT、ドコモ完全子会社化を正式発表　4.2兆円でTOB
https://t.co/7CibSXo2Ny",375,185,1310834182667538433,nikkei,Tue Sep 29 06:49:57 +0000 2020
1536,"東京都のコロナ感染、新たに212人確認
https://t.co/xh9VgRianL",61,54,1310828122309193728,nikkei,Tue Sep 29 06:25:53 +0000 2020
1537,"NTTとドコモ、午後3時から記者会見
https://t.co/ynO5YQP7ik",183,81,1310820577087610880,nikkei,Tue Sep 29 05:55:54 +0000 2020
1538,"トヨタの対米輸出、11カ月ぶり前年超え　8月1.8%増
https://t.co/zz8KQzsJa2",103,35,1310806257935106048,nikkei,Tue Sep 29 04:59:00 +0000 2020
1539,"AIアナが読むニュース　朝・昼・夕方・きょうの4本
https://t.co/xtko6tr0CJ",15,4,1310792887194378240,nikkei,Tue Sep 29 04:05:52 +0000 2020
1540,"「改革は勢いがある政権当初が一番進めやすい。向こう傷を恐れず……」「衆院解散は『政治家・菅義偉』の判断、勝負勘で決めればいい」。安倍晋三前首相インタビュー詳報です。
https://t.co/UIk3wTcN2P",85,24,1310791360103043072,nikkei,Tue Sep 29 03:59:48 +0000 2020
1541,"菅首相とハードランディング
https://t.co/swsywlx8B0",48,18,1310789879760973824,nikkei,Tue Sep 29 03:53:55 +0000 2020
1542,"NTTドコモを完全子会社化するNTTに対し、三菱UFJ銀行と三井住友銀行、みずほ銀行などが総額4兆円以上の協調融資。邦銀によるものではこれまでで最大規模になりそうです。
https://t.co/lQtILxeF08",474,272,1310786314044952577,nikkei,Tue Sep 29 03:39:45 +0000 2020
1543,"NTTがドコモを完全子会社化するグループ再々編が親子上場解消や株式非公開化を加速すれば、PBR（株価純資産倍率）を全般に底上げする可能性。金融・株式市場への影響を探ります。
https://t.co/LPLjOQy4nx",96,35,1310785825299460099,nikkei,Tue Sep 29 03:37:48 +0000 2020
1544,"東京都が新型コロナによる鉄道利用者の減少を受け、都営地下鉄で時間帯別運賃の導入を検討する方針。実質的な値上げになる可能性もあります。
https://t.co/nUQLYyBaJP",406,437,1310781500883980293,nikkei,Tue Sep 29 03:20:37 +0000 2020
1545,"きょう9月29日昼の日経電子版トップ（https://t.co/LrEp7py5na）3本です。

NTT対ドコモ　28年のシーソーゲーム
https://t.co/2mu4QgzJzb

NTT、ドコモ完全子会社化きょう決定… https://t.co/fbrCMCQ2pk",17,8,1310781346713751557,nikkei,Tue Sep 29 03:20:00 +0000 2020
1546,"外食の倒産とは　コロナ関連、業種別で最多（きょうのことば）
https://t.co/rQF6mr4lnE",54,28,1310775792847200257,nikkei,Tue Sep 29 02:57:56 +0000 2020
1547,"新・ほったらかし投資術　大減配時代の賢い銘柄選び
https://t.co/g6V20shOcM",52,12,1310774031130320896,nikkei,Tue Sep 29 02:50:56 +0000 2020
1548,"フォートナイトとAppleの訴訟、越年へ　250万人に影響
https://t.co/SrllE318cy",66,46,1310774030119522305,nikkei,Tue Sep 29 02:50:56 +0000 2020
1549,"がん「光免疫療法」年内にも使用可能　楽天メディカル
https://t.co/kzReOCViL2",2481,1276,1310769729968025602,nikkei,Tue Sep 29 02:33:51 +0000 2020
1550,"ユニクロ、学ぶは北欧　コロナ下こそ循環型
https://t.co/FdsZh0KE5P",53,17,1310769728961404928,nikkei,Tue Sep 29 02:33:50 +0000 2020
1551,"値上げの秋　第三のビール「されど10円」巡り攻防
https://t.co/rFmlhhN80M",32,18,1310769727992598528,nikkei,Tue Sep 29 02:33:50 +0000 2020
1552,"安倍前首相、17年の衆院解散判断「一番当たった」
https://t.co/ghQDnRS6AE",129,37,1310769726973382656,nikkei,Tue Sep 29 02:33:50 +0000 2020
1553,"虎ノ門ヒルズ駅の難工事　鹿島、データで解決
https://t.co/R68qZDvotl",64,20,1310766482092040193,nikkei,Tue Sep 29 02:20:56 +0000 2020
1554,"菅外交が引き継ぐ「インド太平洋構想」の曲折
https://t.co/1IjKl6AD2N",29,13,1310766480905043969,nikkei,Tue Sep 29 02:20:56 +0000 2020
1555,"美しき「解」求め物流を最適化　数学を実社会に
https://t.co/er7vtv1mZ2",55,15,1310762688629239809,nikkei,Tue Sep 29 02:05:52 +0000 2020
1556,"NTT対ドコモ　28年のシーソーゲーム
https://t.co/Yk4oigE1LO",70,27,1310762687547105281,nikkei,Tue Sep 29 02:05:52 +0000 2020
1557,"「ナイキの厚底はすごいらしい」
ランニング愛好家だけでなく、世間一般に厚底シューズの注目が集まった箱根駅伝。
学生が生み出すドラマの裏側で、国内外のメーカーによる仁義なき戦いが繰り広げられていた。
#日経STORY
厚底革命 シュ… https://t.co/1JfbuR87Bu",59,13,1310762358919307265,nikkei,Tue Sep 29 02:04:33 +0000 2020
1558,"新型コロナ死者、世界で100万人超える
https://t.co/Unj2WRSlQr",53,62,1310750870582124544,nikkei,Tue Sep 29 01:18:54 +0000 2020
1559,"東京都区部の消費者物価、GoTo響く　9月0.2%下落
https://t.co/yDtu8yQd4T",47,12,1310741574695833601,nikkei,Tue Sep 29 00:41:58 +0000 2020
1560,"「改革意欲が薄く、グループ戦略から取り残されていた」。主力の携帯通信の国内市場が頭打ちで、次の成長戦略がみえなかったドコモ。NTTが完全子会社化に動きます。
https://t.co/VqrDK0cC91",202,81,1310739385327980544,nikkei,Tue Sep 29 00:33:16 +0000 2020
1561,"日経平均反落、101円安で始まる　ドコモは買い気配
https://t.co/KrfUchtQ0Q",33,11,1310736012767707136,nikkei,Tue Sep 29 00:19:52 +0000 2020
1562,"米ユナイテッド航空、パイロットの削減回避　労使が合意
https://t.co/tQyVb2HH6k",41,18,1310731503660277760,nikkei,Tue Sep 29 00:01:57 +0000 2020
1563,"NTT・ドコモ再々編、PBR底上げ　非公開化加速へ
https://t.co/B7x9aQiE8W",49,25,1310731502351601665,nikkei,Tue Sep 29 00:01:57 +0000 2020
1564,"コロナワクチン、イノビオ社の治験差し止め　米当局
https://t.co/I120ROVtT5",34,31,1310728214268977152,nikkei,Mon Sep 28 23:48:53 +0000 2020
1565,米ユナイテッド航空、パイロットの削減回避　労使が合意 https://t.co/pILHHTV0qQ,52,23,1310723963853692930,nikkei,Mon Sep 28 23:31:59 +0000 2020
1566,"ドコモ「本日の取締役会に付議」　NTTによるTOB報道
https://t.co/pi6B8QlDiX",128,75,1310723373199228929,nikkei,Mon Sep 28 23:29:38 +0000 2020
1567,"配当権利落ちも底堅く　NTTドコモ注目（先読み株式相場）
https://t.co/FLR8FM4esV",61,22,1310719162746986496,nikkei,Mon Sep 28 23:12:55 +0000 2020
1568,ユニクロ、学ぶは北欧　コロナ下こそ循環型 https://t.co/7GaONTTA6r,56,10,1310715445184532480,nikkei,Mon Sep 28 22:58:08 +0000 2020
1569,値上げの秋　第三のビール「されど10円」巡り攻防https://t.co/sFJiBVuU6H,104,64,1310715267329253376,nikkei,Mon Sep 28 22:57:26 +0000 2020
1570,雇用調整助成金の支給決定額、想定を超える https://t.co/ZcpBNGdH3Y,56,28,1310714787635105792,nikkei,Mon Sep 28 22:55:31 +0000 2020
1571,カリフォルニア州の山火事、ワイン産地ナパバレーにも https://t.co/uSUA95krN8,118,80,1310714509674283009,nikkei,Mon Sep 28 22:54:25 +0000 2020
1572,"けさ9月29日の日経電子版トップ（https://t.co/XbjcsCUuxO）3本です。

NTT、ドコモを完全子会社化　TOB4兆円超
https://t.co/4IAOYtELp0

外食が業態転換　吉野家やロイヤル、… https://t.co/cdMPjvlqMZ",27,16,1310714003249926152,nikkei,Mon Sep 28 22:52:24 +0000 2020
1573,"NTTが上場子会社NTTドコモを完全子会社にします。一般株主が持つ3割強の株式を公開買い付けで取得。投資額は4兆円超とみられ、国内企業へのTOBとして過去最大になります。#日経特報
https://t.co/bhhiUIFQe7",454,279,1310709812733378560,nikkei,Mon Sep 28 22:35:45 +0000 2020
1574,"浜松市議会が、現在7つある行政区の再編是非を問う採決を全員協議会で実施し、出席議員の3分の2を上回る賛同を得て「再編は必要」と結論づけました。人口減少が続くなか、区を減らし行政コストを削減します。
https://t.co/G5pc3hQgw5",98,53,1310708482425925637,nikkei,Mon Sep 28 22:30:28 +0000 2020
1575,"外食の倒産件数は1~8月で538件と過去最多でした。
業績が軒並み厳しいなか、どのような対策をとっているのでしょうか。
9月29日、日本経済新聞朝刊のポイントをお届けします。
https://t.co/HKBoIRXdNX",110,51,1310704605844639744,nikkei,Mon Sep 28 22:15:04 +0000 2020
1576,"コロナ禍でも好調のアイリスオーヤマ家電、その秘密は
https://t.co/V0GVyI7UQ9",100,29,1310703049623527424,nikkei,Mon Sep 28 22:08:53 +0000 2020
1577,"初のTV討論、市場が気にするバイデン氏の勢い(NY特急便)
https://t.co/3l31hUlsI1",33,15,1310697530389196800,nikkei,Mon Sep 28 21:46:57 +0000 2020
1578,"安価なコロナ検査を途上国で　WHO、1億2千万回分計画
https://t.co/U7p0orLbCM",99,64,1310683191770976256,nikkei,Mon Sep 28 20:49:58 +0000 2020
1579,"NYダウ3日続伸、410ドル高　追加経済対策に期待
https://t.co/aMc4IumA8V",132,63,1310673598114197504,nikkei,Mon Sep 28 20:11:51 +0000 2020
1580,"テルモ、ウィズコロナ銘柄の正念場　投資力で競合と差
https://t.co/0bFxj8chu7",31,11,1310628820811014144,nikkei,Mon Sep 28 17:13:55 +0000 2020
1581,"箱根駅伝で制すシューズ市場　インパクトは五輪以上
https://t.co/uHtGuE3tko",52,18,1310628819946975232,nikkei,Mon Sep 28 17:13:55 +0000 2020
1582,"外食が業態転換加速　吉野家・ロイヤル、宅配専門店参入
https://t.co/zXPZsJftx3",142,52,1310628818772664320,nikkei,Mon Sep 28 17:13:55 +0000 2020
1583,"米加州の山火事、ワイン産地ナパバレーにも
https://t.co/tmxfljZcT8",157,112,1310616471437897728,nikkei,Mon Sep 28 16:24:51 +0000 2020
1584,"米大統領選、納税問題が新たな争点に　29日TV討論
https://t.co/V9J3sSoHeo",38,12,1310613992914657281,nikkei,Mon Sep 28 16:15:00 +0000 2020
1585,"みずほ、見果てぬ夢の「世界五指」　非銀行成長見劣り
https://t.co/sXI0Yea0ml",66,17,1310613991966695426,nikkei,Mon Sep 28 16:15:00 +0000 2020
