,text,like
222,LinkedIn（リンクトイン）で接触した中国企業。元社員は「評価を高めたい」功名心につけ込まれ、一方的に情報を吸い上げられて不正が発覚し懲戒解雇。積水化学の技術機密漏洩事件です。積水化学情報漏洩中国企業、SNSで元社員に… https://t.co/ijIiux6EqF,0
223,中小企業、コロナ対策で業種越え連携抗菌などに知恵https://t.co/BhAsE4L12q,0
224,「国益に沿った存在でいてほしいから国が予算を出している。期待に十分応えているか自問してほしい」。甘利明氏は、日本学術会議を政府から独立させるべきとの考えを示しました。https://t.co/IJsFykv69n,1
225,「『大戸屋は変わってしまった』とお客さんの心が離れてしまっていると感じていた」。相続税、バイトテロ……。コロワイドに大戸屋保有株を売却した創業家の三森智仁元常務に、その経緯や思いを聞きました。https://t.co/jPVVuA7Gh0,0
226,世界の政府債務、GDPに匹敵IMF20年予測https://t.co/or9fFTbNY5,0
227,群馬県、県民向け県産マスク11月から常時販売https://t.co/uOfKHvbQB0,1
228,ベライゾンは2年前の機種iPhoneXRを下取りに出せば、1099ドルするiPhone12ProMaxの128ギガバイト（GB）モデルが月27.45ドルで買えるキャンペーンを展開。5Gスマホが低調な日本との違いを考えます。https://t.co/8VPTnkvSUF,0
229,将棋・永瀬王座が初防衛3勝2敗で久保九段破るhttps://t.co/DRrtlxYYsg,1
230,サイゼリヤの今期、2期連続赤字36億円https://t.co/tUfyHIItff,0
231,コロナ第2波で感染拡大が深刻なオランダが、飲食店を閉めさせるなどの「部分的ロックダウン（都市封鎖）」に踏み切ります。夜8時以降の酒類販売や大半の娯楽イベント、18歳以上のチームスポーツも禁止します。https://t.co/Rd4pzQLSks,0
232,［社説］大胆かつ冷静なエネルギー戦略の議論をhttps://t.co/kQibPxhlkf,0
233,［社説］安心で質の高い不妊治療にhttps://t.co/fgN4nhiI8w,0
234,1万円超える高級マウス「納得できる」機能って何？https://t.co/NOouFvt8Wi,1
235,今年も来るか、日本株の「年末ラリー」https://t.co/O8HX5hxdkN,0
236,人が会話する際の飛沫や呼気を電動で吸い込み、新型コロナウイルスの感染リスクを抑える会議用テーブルをコクヨが開発。天板の下の空気清浄ユニットのフィルターでウイルスを取り除き、室内を換気します。https://t.co/KK2i7aA6w0,0
237,AIアナが読むニュース夕方の4本https://t.co/AyV7P0C0iw,0
238,サイゼリヤ、今期最終赤字36億円「厳しい状況続く」https://t.co/cEi3ItHH9i,1
239,積水化学情報漏洩中国企業、SNSで元社員に接触https://t.co/RvEatqCjrt,0
240,「ソフトバンク・日通、物流DX支援の新会社 配車効率化」の英文記事をNikkei Asia @NikkeiAsia に掲載しています。 SoftBank to start truck management service… https://t.co/AlLjR7Xjbp,0
241,サイゼリヤ、「ミラノ風ドリア」中心の小型店https://t.co/0MJTmUZ1jz,1
242,サイゼリヤが広さを通常の半分程度に抑えた新業態店「ミラノ食堂」を開業します。1.5倍に増量した「ミラノ風ドリア」などを中心に約20種類を扱い、宅配と持ち帰りで売り上げの4割を稼ぐ考えです。https://t.co/J7sdgCORjV,1
243,トラックの稼働状況を一元管理して空車をいち早く確認し、人手不足のなか効率的に配車。ソフトバンクと日本通運が共同出資会社を通じ、中小物流事業者向けサービスを始めます。https://t.co/TJpmd4WMYf,0
244,「マスク地産地消推進プロジェクト」を掲げる群馬県が、県内で生産したマスクを県民限定で販売する体制を整えました。プリーツ型の「ぐんますく」と立体型の2種類です。https://t.co/E9yoFDi128,0
245,ソフトバンク・日通、物流DX支援の新会社配車効率化https://t.co/cdFIKqyYzb,0
246,「おやじギャグ」は害悪かコロナ下の職場トーク術https://t.co/hKY1BW6xu2,0
247,NTTドコモ、KDDI、ソフトバンクは5G対応スマホ「iPhone12」「12Pro」を10月23日、「12ProMax」「12mini」を11月13日に発売します。10月16日午後9時から順次予約を受け付け。販売価格は明らかにし… https://t.co/1G16w4n7KH,0
248,ファーウェイ、スマホ事業一部売却かロイター報道https://t.co/9Wk3JK1VvG,0
249,東京都で177人感染確認新型コロナhttps://t.co/JgJiHik1Le,0
250,中国スマホOPPO、欧州で攻勢ファーウェイの間隙突くhttps://t.co/DUlPBsXaq4,0
251,ああ深、父の悲哀胸に権力志す習近平政治の不安https://t.co/whpTY383g7,0
252,AIアナが読むニュース昼の4本https://t.co/NaPG5P5ubi,0
253,「中国スマホOPPO、欧州で攻勢 ファーウェイの間隙突く」の英文記事をNikkei Asia @NikkeiAsia に掲載しています。 China's Oppo makes play for European growt… https://t.co/xU9gbQj2cb,0
254,旧タカタ、品質問題再び不正の隠ぺい体質根深くhttps://t.co/U0DXCLK5kU,0
255,米IT、第2世代トップの功罪守りの経営が独占招くhttps://t.co/U5VtPevdIV,0
256,企業の決算では利益がぶれる要因として、しばしば原材料価格の変動が取り上げられます。コントロールが難しいコストですが、対応策はあります。「自分のせいではない」ではなく、リスクを下げる努力の方法を考えてみましょう。… https://t.co/fHBnvs6dTU,0
257,水素活用、トヨタや三井住友FGが協議会技術開発連携https://t.co/ywBUs7gzBJ,0
258,大日本印刷、動画で稼ぐオンライン診療に「再現力」https://t.co/0d2nGkLAhV,0
259,新型iPhoneが導く5G時代未整備インフラの投資加速https://t.co/9MShQNpBqJ,0
260,NTT、小が大をのむ4兆円TOB 63万株主が注目https://t.co/Qtt19qP3zC,0
261,日本製鉄、米国の車用鋼板2社を売却へ現地大手にhttps://t.co/3OFGx4VPHq,0
262,「大戸屋には変革が必要」株を売却した創業家三森氏https://t.co/83pjZ8FAfz,0
263,現代自動車、創業家3代目が会長就任名実ともトップにhttps://t.co/6WEcHM30BL,0
264,中銀デジタル通貨、中国の突出を警戒G7がけん制https://t.co/VhtWrIVh3p,0
265,久保九段が先手中飛車に将棋王座戦第5局https://t.co/NtW0jsZg7z,0
266,東芝議決権行使の点と線細部に浮かぶ疑問の数々https://t.co/VtTx0pr2en,0
267,日経平均、反落で始まるコロナワクチン開発中断重荷https://t.co/6Cag3jcJeT,0
268,JPモルガン純利益4%増7~9月、先行きは不透明https://t.co/UaDiotFndj,0
269,月探査の国際ルールで合意日米欧、平和目的・ごみ低減https://t.co/z68mQYGmag,0
270,テスラの電池内製化、パナソニックに影値下げ圧力懸念https://t.co/n8WVu59MtS,1
271,新たな金融危機は起きるか（FT）https://t.co/yZ2JxYRORQ,0
272,「署名は引き続き維持する」「戸籍の届け出は人生の大きな節目の手続きだ。丁寧に検討を進める」。婚姻届や離婚届の押印廃止について上川陽子法相が考えを示しました。https://t.co/l5ymYwHkrN,0
273,米株安重荷、Apple関連は材料出尽くし？（先読み株式相場）https://t.co/jKbLJ1VmCP,0
274,「長時間労働の問題の当事者として企業側の意識改革が必要」と妻。過労自殺した40代男性社員の遺族と三菱電機が、再発防止の取り組み報告や損害賠償の支払い、謝罪などに関する合意書に調印しました。https://t.co/sH2Q18awUH,0
275,シカゴ日経平均先物が反落、100円安の2万3515円https://t.co/xj67qe7l6B,0
276,「（5Gで）iPhoneのゲームの世界は飛躍的に前進する」。人気ゲーム「リーグ・オブ・レジェンド（LoL）」のアプリをiPhone12に。Apple（アップル）は5Gならではのコンテンツでスマホの買い替えを促します。Appl… https://t.co/e0bLcMTBkQ,1
277,部長級が受注調整か、貸会議室で面談医薬品談合事件https://t.co/CkO5plivCV,0
278,コールセンター受託のベルシステム24が在宅勤務を今後3年間で4倍の4000人、全体の2割強に拡大。テレワークの壁になっていたセキュリティー面の対策を施し、3密を回避します。https://t.co/1jaTHXM3jA,1
279,けさ10月14日の日経電子版トップ（https://t.co/Yd9HM0qn9V）3本です。初の5G対応「iPhone12」、699ドルからhttps://t.co/8DN1iJFc66「菅製値下げ」ソフトバンク先… https://t.co/junT3LhkkU,0
280,「我々はロックダウン突入を避けなければならない」とコンテ首相。コロナ第2波で新規感染者が急増するイタリアが、屋内外で人が多く集まるパーティーの禁止、飲食店営業や結婚式・葬式の制限を打ち出しました。https://t.co/fOMCN2kJcj,0
281,「国民を混乱させ、いらぬ心配をおかけした」と国交相。「いつどれくらい割り当てられるか不透明」と予約サイト。急ごしらえのGoToトラベルは予算枠逼迫で追加配分を迫られました。GoToトラベル、急ごしらえ設計に穴予算を追加配分… https://t.co/tDwUOhpgul,0
282,9月の4連休後に北海道、埼玉、千葉、沖縄の4道県は感染者が増加。一部地域では「散発的なクラスターが発生」し、大都市圏にとどまらず地方都市でも集団感染が生じるなどクラスターが多様化しています。https://t.co/OaRJItylF3,0
283,梶山弘志経済産業相は再生可能エネルギーを「主力電源にしていく」と表明しました。日本で再生エネの比率を高めていくには何が必要なのでしょうか。10月14日、日本経済新聞朝刊のポイントをお届けします。#朝刊1面を読もうhttps://t.co/6rJrBsHptd,0
284,5G対応スマホ「iPhone12」などを発表したApple（アップル）イベントを受け、日経電子版テクノロジーセクションで関連記事を特集しています。日経電子版テクノロジーhttps://t.co/4G8BwP3tQKト… https://t.co/qu6OZQXGTG,0
285,富士通が量子コンピューター開発で、理化学研究所や東京大学、大阪大学、デルフト工科大学と共同研究。Google（グーグル）などが先行する「量子ゲート方式」の実現を目指し、基礎研究からアプリまで手掛けます。https://t.co/YTPCDaFwpH,0
286,高度なスキルを持つ金融人材誘致へ、保有する海外資産を相続税の課税対象外にする特例案を日本が検討。外国人の役員報酬を損金（経費）算入する企業の対象も広げる方向です。https://t.co/vKoKN8D3yY,0
287,アメリカで初の新型コロナウイルス再感染を25歳男性で確認しました。1回目と2回目で異なる系統の遺伝子を持つウイルスに感染。ネバダ大学の研究チームは、2度目の感染がより重症化する傾向も指摘しました。https://t.co/nTFkfLfyOX,1
288,サッカー日本、今年初勝利コートジボワール戦https://t.co/6JeMuROIa2,0
289,「大規模臨床試験（治験）で、原因不明の疾患が発生するのは珍しいことではない」とジョンソン・エンド・ジョンソン（J&amp;J）側。新型コロナワクチンの治験中断は「最短で数日程度」との見方を示しました。https://t.co/iFbsLQoScQ,0
290,iPhone12、日本では税別7万4800円からApplehttps://t.co/ecnJpfOuqB,1
291,タウンズ、新型コロナ迅速診断キット検体を広く利用https://t.co/5ijsA6axOv,0
292,「いつ、どのような値下げを決めるか心理戦」「何段階か繰り広げられる」。大容量プラン値下げで先陣を切るソフトバンク。ドコモはNTTによる完全子会社化で当面動けない状況です。https://t.co/bYzspuJUxw,0
293,NYダウ5日ぶり反落157ドル安コロナ治療巡る不透明感でhttps://t.co/34yc9RhD6W,0
294,全日本空輸（ANA）が労働組合に提案した人件費削減策は、一般職の月例賃金を一律5%カット。厚生年金保険料の従業員負担も3割→5割に引き上げます。https://t.co/QxThABKQbb,0
295,Appleが「iPhone12」発表初の5G対応、699ドルからhttps://t.co/EaDv332td8Apple、「つながる家」の中核にAIスピーカー99ドルでhttps://t.co/qbcUm5ghGS https://t.co/k1DgNqy0zf,0
296,Apple（アップル）の5G初対応主力モデル「iPhone12」は画面6.1インチで、背面にカメラ2台を搭載。「12mini」は5.4インチ。3台のカメラを備え、写真や動画の撮影機能を高めた「12Pro」は999ドル、「12Pr… https://t.co/P0DepRw9A3,0
